,Name,Icon URL,Average User Rating,User Rating Count,Price,In-app Purchases,Genres,Image
1837,Runes of Avalon HD,https://is1-ssl.mzstatic.com/image/thumb/Purple117/v4/ef/c6/30/efc63004-3184-9b57-b756-986aa57371d1/source/512x512bb.jpg,4.5,765.0,0.0,3.99,"Games, Puzzle, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1839,Fleet Combat,https://is5-ssl.mzstatic.com/image/thumb/Purple128/v4/e7/99/44/e79944b5-8bf2-0af8-4019-d945cda3b0f0/source/512x512bb.jpg,4.5,112.0,0.0,"1.99, 0.99, 1.99, 5.99, 0.99, 5.99, 19.99, 11.99, 0.99, 15.99","Games, Action, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1840,Fury of the Gods,https://is4-ssl.mzstatic.com/image/thumb/Purple111/v4/e6/97/32/e697327f-c0af-2dcf-c238-d58afa1e9f40/source/512x512bb.jpg,4.5,1563.0,0.0,"2.99, 0.99, 1.99, 4.99, 0.99, 2.99, 9.99, 19.99, 14.99","Games, Entertainment, Action, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1841,Toy Wars: Story of Heroes- Army Games for Children,https://is4-ssl.mzstatic.com/image/thumb/Purple71/v4/43/dc/b4/43dcb4da-4185-cc67-7364-229221438f8a/source/512x512bb.jpg,4.0,312.0,0.0,"1.99, 1.99, 1.99","Games, Strategy, Entertainment, Adventure",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1842,Stick Blender Free,https://is5-ssl.mzstatic.com/image/thumb/Purple128/v4/30/a3/ab/30a3abad-089a-bc82-2ccb-3ccfef452d3b/source/512x512bb.jpg,4.5,7319.0,0.0,"1.99, 7.99, 29.99, 19.99, 0.99","Games, Strategy, Entertainment, Role Playing",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1843,Three Kingdoms Global,https://is1-ssl.mzstatic.com/image/thumb/Purple20/v4/53/0e/63/530e631e-0557-ab58-d9f9-cee1921bd227/source/512x512bb.jpg,4.5,31.0,0.0,"9.99, 0.99, 2.99, 0.99, 0.99, 2.99, 0.99, 9.99, 99.99, 0.99","Games, Social Networking, Simulation, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1844,SAS: Zombie Assault TD HD,https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/fb/46/64/fb4664c4-cd31-9a8b-7e9a-4cfba7170fd1/source/512x512bb.jpg,4.5,730.0,0.0,"0.99, 4.99, 19.99, 19.99, 0.99, 9.99, 64.99","Games, Strategy, Entertainment, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1845,Nanomites\u2122,https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/54/d4/75/54d475d5-03ff-0817-837f-ed00386377d8/source/512x512bb.jpg,5.0,6.0,0.0,,"Games, Casual, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1846,Castle Champions,https://is4-ssl.mzstatic.com/image/thumb/Purple/v4/e8/01/cb/e801cbbd-d363-fc95-5ce1-2ca33255da0f/source/512x512bb.jpg,4.5,1175.0,0.0,"1.99, 4.99, 0.99, 4.99, 9.99, 19.99, 19.99, 49.99, 49.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1847,CrazyBall  Match 5 - HaFun,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/50/88/1b/50881bfb-4b04-4008-c7cd-616d150faa8a/source/512x512bb.jpg,3.5,14.0,0.0,,"Games, Entertainment, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1848,Dodge Ball : Simple Fun Free Puzzle Game,https://is5-ssl.mzstatic.com/image/thumb/Purple/v4/00/9e/d4/009ed402-b957-c550-59d2-cc0a64f8acee/source/512x512bb.jpg,3.0,19.0,0.0,,"Entertainment, Strategy, Puzzle, Games",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1849,Space War TD,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/77/0a/c5/770ac560-7b74-4603-d933-7f09990c4350/source/512x512bb.jpg,4.5,4883.0,0.0,"0.99, 4.99, 0.99, 19.99, 4.99, 11.99, 11.99, 9.99, 9.99","Games, Strategy, Entertainment, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1850,Dragon Tear (RPG),https://is5-ssl.mzstatic.com/image/thumb/Purple62/v4/dd/18/2c/dd182c85-0ef8-d835-40cf-c57d10ead29e/source/512x512bb.jpg,4.5,2189.0,0.0,"2.99, 9.99, 19.99, 9.99, 0.99, 49.99, 4.99, 99.99","Games, Role Playing, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1853,HexSaw - Zoo,https://is4-ssl.mzstatic.com/image/thumb/Purple2/v4/e3/8d/9a/e38d9afe-b34a-435b-5bfd-634398631897/source/512x512bb.jpg,4.5,37.0,0.0,,"Games, Entertainment, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1854,Guardian Sword,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/6e/9c/0c/6e9c0c17-695a-7276-af5f-60b4446a3d6f/source/512x512bb.jpg,4.5,328.0,0.0,"1.99, 4.99, 2.99, 19.99, 9.99, 4.99, 0.99, 6.99, 2.99, 1.99","Games, Strategy, Role Playing",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1855,Ikariam Mobile,https://is2-ssl.mzstatic.com/image/thumb/Purple91/v4/f4/dd/90/f4dd90c8-0c5e-e4b9-b39c-0e7ac74f46d1/source/512x512bb.jpg,2.5,263.0,0.0,"49.99, 9.99, 24.99, 4.99, 54.99, 10.99, 49.99, 49.99, 5.99, 27.99","Games, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1856,Animal Vs Zombies,https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/52/97/2d/52972d4c-8017-63d0-d250-6d4220da7a1b/source/512x512bb.jpg,4.0,37.0,0.0,,"Games, Entertainment, Casual, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1858,LifePoint Tracker,https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/c2/b5/2c/c2b52c53-350f-5068-5146-40a318b54396/source/512x512bb.jpg,5.0,8.0,0.0,0.99,"Entertainment, Card, Strategy, Games",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1859,Mushroom Wars,https://is3-ssl.mzstatic.com/image/thumb/Purple4/v4/71/5a/a9/715aa905-3c68-00bf-4ee2-2838e3d6b222/source/512x512bb.jpg,4.5,5016.0,0.0,"3.99, 1.99, 4.99, 19.99, 0.99, 49.99, 9.99, 99.99","Games, Entertainment, Casual, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1860,Tic Tac Toe - Free,https://is5-ssl.mzstatic.com/image/thumb/Purple71/v4/d2/f4/9e/d2f49e9d-3a43-25b5-d57a-623b52a9c9a6/source/512x512bb.jpg,4.5,7.0,0.0,,"Games, Board, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1861,Little Wars \u2014 Conquer Game,https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/5f/70/e1/5f70e131-a3fc-ebd7-27b4-10f6c96adcd4/source/512x512bb.jpg,3.0,27.0,0.0,,"Games, Strategy, Board, Education",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1864,Bees Gone Bonkers Full,https://is2-ssl.mzstatic.com/image/thumb/Purple71/v4/15/54/f3/1554f385-85df-cb80-bde5-aa17981dd26c/source/512x512bb.jpg,4.5,13.0,3.99,0.99,"Games, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1865,Hot Dog Stand,https://is2-ssl.mzstatic.com/image/thumb/Purple/v4/b1/ab/6e/b1ab6e5b-e543-3550-ac62-edeab9f1f1e9/source/512x512bb.jpg,2.5,50.0,0.0,,"Games, Casual, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1867,MechCom - 3D RTS,https://is1-ssl.mzstatic.com/image/thumb/Purple127/v4/5d/21/bb/5d21bb27-ba7b-8f3e-592d-2f865d4b4b51/source/512x512bb.jpg,4.5,539.0,0.99,,"Games, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1868,Stellar Wars,https://is2-ssl.mzstatic.com/image/thumb/Purple6/v4/48/71/b9/4871b967-283c-d7c5-46c0-7cab6dac0318/source/512x512bb.jpg,4.5,1121.0,0.99,"1.99, 4.99, 2.99, 9.99, 19.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1869,Duprix,https://is1-ssl.mzstatic.com/image/thumb/Purple5/v4/59/14/c2/5914c2dd-d64a-7283-e1a4-c158ca11ec4b/source/512x512bb.jpg,4.5,16.0,0.0,0.99,"Games, Education, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1871,Stock Master: realtime stocks,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/23/0d/f6/230df682-75c4-9ae2-db7d-9c60bb56a545/source/512x512bb.jpg,4.5,46740.0,0.0,"8.99, 139.99, 1.99, 9.99, 9.99, 139.99, 7.99, 2.99, 7.99, 7.99","Finance, Simulation, Strategy, Games",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1872,FlipPix Jigsaw - China,https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/a8/23/42/a82342a2-115e-5948-caf1-f6dd32b3b91c/source/512x512bb.jpg,5.0,5.0,1.99,,"Games, Strategy, Entertainment, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1873,VPET Gen2,https://is4-ssl.mzstatic.com/image/thumb/Purple115/v4/18/84/87/188487e6-d1e6-ff35-7daa-d80486706848/source/512x512bb.jpg,4.5,330.0,1.99,5.99,"Games, Strategy, Simulation, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1874,Bubble Blast Boxes,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/c0/32/f3/c032f393-6c45-d9e6-f8cd-3d95e4f26350/source/512x512bb.jpg,4.5,147.0,0.0,0.99,"Games, Puzzle, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1875,"99 Bouncy Balls, Match 3",https://is5-ssl.mzstatic.com/image/thumb/Purple122/v4/d3/51/bd/d351bd61-5c73-4689-e8eb-6105a496bbc9/source/512x512bb.jpg,4.0,56.0,0.0,,"Games, Simulation, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1876,Book Towers - Brain Teaser Math & Logic Tower Puzzle,https://is5-ssl.mzstatic.com/image/thumb/Purple7/v4/7f/5a/8f/7f5a8f9d-6483-a73e-c132-10ca2ce9b78e/source/512x512bb.jpg,4.5,298.0,0.0,"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 3.99, 1.99","Games, Strategy, Entertainment, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1877,Army of Goddess Defense,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/84/53/c6/8453c68e-6646-a5ee-24ac-cb54908ba2b3/source/512x512bb.jpg,3.5,36.0,0.0,"0.99, 1.99, 4.99, 24.99, 9.99","Games, Action, Social Networking, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1879,ChessEssentials,https://is4-ssl.mzstatic.com/image/thumb/Purple127/v4/12/7a/3a/127a3a77-359c-d62c-9eb2-287ee2c5df36/source/512x512bb.jpg,3.0,13.0,0.0,"0.99, 1.99, 2.99, 3.99","Games, Education, Strategy, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1881,Jumping Dr. Tap: Super Retro World of Zombies - Free Game Edition,https://is2-ssl.mzstatic.com/image/thumb/Purple4/v4/bb/d6/94/bbd694b6-7908-a1ca-a8b4-377d993b6bbd/source/512x512bb.jpg,3.5,59.0,0.0,"4.99, 3.99, 3.99, 0.99, 1.99","Games, Sports, Simulation, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1883,Pygmy Run,https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/e0/4d/67/e04d67d3-e906-f52b-bfdc-67221888e652/source/512x512bb.jpg,4.0,33.0,0.0,"0.99, 0.99, 1.99","Games, Action, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1884,Megapolis HD: city tycoon sim,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/39/73/12/39731280-d24e-c70a-aabb-ad83d78ca5ab/source/512x512bb.jpg,4.5,16542.0,0.0,"1.99, 4.99, 9.99, 49.99, 19.99, 9.99, 1.99, 4.99, 19.99, 0.99, 19.99, 9.99, 49.99, 4.99","Games, Strategy, Simulation, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1886,Bechained PRO !,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/f9/83/7f/f9837f49-c198-a0b4-9ded-035a76e18caa/source/512x512bb.jpg,4.5,41.0,1.99,"1.99, 0.99, 0.99, 0.99, 4.99, 14.99, 0.99","Games, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1889,Landrule Strategy of War,https://is3-ssl.mzstatic.com/image/thumb/Purple122/v4/d4/fb/73/d4fb73d6-f6ca-2a9c-13b0-f858b9705e5b/source/512x512bb.jpg,3.0,86.0,0.0,"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99","Games, Entertainment, Strategy, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1890,Shopping Cart Defense,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/2f/29/fa/2f29fa8c-adb0-9c4e-08d6-d905c8e34561/source/512x512bb.jpg,4.5,29.0,1.99,"2.99, 0.99, 5.99, 9.99, 4.99","Games, Strategy, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1891,Snow White Cafe,https://is2-ssl.mzstatic.com/image/thumb/Purple2/v4/76/a4/ef/76a4ef6a-dd47-bd00-71c5-a2a88f2c01a3/source/512x512bb.jpg,3.5,146.0,0.0,"1.99, 4.99, 9.99, 1.99, 4.99, 9.99, 49.99, 49.99","Games, Strategy, Entertainment, Music",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1892,Twisted Tic-Tac-Toe,https://is2-ssl.mzstatic.com/image/thumb/Purple/v4/34/b1/0a/34b10a40-0c21-4405-8995-e4376fd30844/source/512x512bb.jpg,5.0,5.0,0.0,0.99,"Games, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1893,Jezzball,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/89/e3/51/89e351e7-9265-d456-afec-da11968bc280/source/512x512bb.jpg,4.0,98.0,0.99,,"Games, Strategy, Entertainment, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1895,Battle Cards,https://is4-ssl.mzstatic.com/image/thumb/Purple/v4/28/b6/e0/28b6e01a-8a53-3368-d6d3-aa8759fe43b2/source/512x512bb.jpg,3.0,9.0,0.0,19.99,"Games, Strategy, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1896,HexLogic - Undersea,https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/6c/b4/4e/6cb44e30-88f6-d6d0-4dfc-284ba0515c52/source/512x512bb.jpg,5.0,5.0,1.99,,"Games, Strategy, Entertainment, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1897,Four In A Row \u25ce,https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/a5/39/f5/a539f5a1-f85f-4086-6007-9ed96404a4f0/source/512x512bb.jpg,4.0,31.0,0.0,1.99,"Games, Puzzle, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1898,Calculator for Axis&Allies\xae,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/4c/8d/43/4c8d432d-f076-9d5d-434e-de20f368bdf0/source/512x512bb.jpg,4.5,8.0,0.99,,"Games, Entertainment, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1899,Ugly Animals HD,https://is4-ssl.mzstatic.com/image/thumb/Purple122/v4/88/79/24/887924ee-7d6e-3c0b-66d3-cf8df9f97946/source/512x512bb.jpg,3.5,48.0,0.0,1.99,"Games, Strategy, Puzzle, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1900,Spellchain,https://is1-ssl.mzstatic.com/image/thumb/Purple69/v4/68/82/a5/6882a57d-f4d0-ab93-4e39-255975466b8b/source/512x512bb.jpg,3.5,18.0,0.0,"0.99, 0.99, 1.99, 9.99, 0.99, 4.99, 24.99","Games, Entertainment, Card, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1901,Spider Solitaire X!,https://is5-ssl.mzstatic.com/image/thumb/Purple128/v4/d9/04/63/d9046389-e25e-dd68-f1cb-1b00b06cc64c/source/512x512bb.jpg,4.5,593.0,0.0,1.99,"Games, Strategy, Card, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1902,Chameleon Care,https://is1-ssl.mzstatic.com/image/thumb/Purple1/v4/06/28/0f/06280fef-ebdb-ed4e-ce5b-a1f37fb511f2/source/512x512bb.jpg,4.0,311.0,0.0,"0.99, 0.99, 4.99, 4.99, 29.99, 29.99","Games, Entertainment, Strategy, Role Playing",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1903,Greek Divinity Saga,https://is5-ssl.mzstatic.com/image/thumb/Purple2/v4/b4/75/9a/b4759a46-b490-def8-cf09-a26942ade4b9/source/512x512bb.jpg,4.5,39.0,0.0,"0.99, 2.99, 0.99, 9.99, 4.99","Games, Adventure, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1904,Cat War2,https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/c9/4c/ac/c94caca8-b96b-6e9d-1cfc-c5e0ee084292/source/512x512bb.jpg,4.5,2429.0,0.0,"0.99, 2.99, 4.99, 9.99, 29.99, 19.99","Games, Entertainment, Action, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1905,Next Chess Move,https://is1-ssl.mzstatic.com/image/thumb/Purple124/v4/c3/b7/9f/c3b79f69-38da-8d64-84b3-2b5f9bf91fee/source/512x512bb.jpg,5.0,52.0,2.99,12.99,"Games, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1906,Hangman Game. Free,https://is4-ssl.mzstatic.com/image/thumb/Purple69/v4/1d/c1/46/1dc146d8-0dac-6ea6-e038-b31a693e2054/source/512x512bb.jpg,3.5,161.0,0.0,,"Games, Strategy, Puzzle, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1907,SmallFish Chess For iOS 6 - Free & Friends,https://is4-ssl.mzstatic.com/image/thumb/Purple4/v4/26/a1/68/26a16834-1cc6-434c-c633-965f10c86be6/source/512x512bb.jpg,4.5,17.0,0.0,,"Games, Board, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1908,Realm of Empires,https://is1-ssl.mzstatic.com/image/thumb/Purple117/v4/99/e9/0b/99e90b2f-b817-5a0a-83ed-5cd1db2ab1d4/source/512x512bb.jpg,4.5,2544.0,0.0,"29.99, 8.99, 4.99, 19.99, 2.99, 99.99, 29.99, 8.99, 4.99, 19.99","Games, Entertainment, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1909,Worms3,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/90/36/36/903636f7-9141-50a2-b27d-ef52cc484054/source/512x512bb.jpg,4.0,4579.0,4.99,"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 11.99, 0.99, 0.99, 0.99","Games, Strategy, Entertainment, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1910,Tower Defense - Three Kingdoms Heros,https://is4-ssl.mzstatic.com/image/thumb/Purple111/v4/09/d1/6b/09d16b29-4f18-5046-1bc1-c7660623aabd/source/512x512bb.jpg,4.5,30.0,0.0,"0.99, 1.99, 4.99, 9.99","Games, Music, Action, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1911,Great Battles Medieval,https://is1-ssl.mzstatic.com/image/thumb/Purple127/v4/0b/af/12/0baf1278-7851-09f7-49a7-ddfb7eb06b50/source/512x512bb.jpg,4.0,181.0,9.99,"0.99, 0.99, 2.99, 4.99, 0.99","Games, Education, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1913,BlackJack Trainer 21,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/d0/a5/9f/d0a59f82-2a4b-3ec1-8157-948bee754b43/source/512x512bb.jpg,4.5,1682.0,0.0,"1.99, 1.99, 1.99, 0.99, 4.99, 0.99","Games, Strategy, Puzzle, Education",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1915,Blackout Free,https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/df/24/08/df24087b-46e3-8d05-8267-631c4b24d2d9/source/512x512bb.jpg,4.5,16.0,0.0,,"Games, Strategy, Casual",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1916,Time & Territory: For Our Clan,https://is2-ssl.mzstatic.com/image/thumb/Purple6/v4/48/50/5c/48505ca8-1998-d0b5-760e-9583c6419d85/source/512x512bb.jpg,4.5,134.0,0.0,"5.99, 9.99, 1.99, 4.99, 0.99, 49.99, 99.99","Games, Social Networking, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1917,Adventures of Valentin,https://is4-ssl.mzstatic.com/image/thumb/Purple111/v4/d8/e6/e8/d8e6e85c-776c-d82a-9dc6-f0f3b108d99b/source/512x512bb.jpg,2.0,8.0,0.0,,"Games, Strategy, Puzzle, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1918,Warzone - turn based strategy,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/25/20/ce/2520ce3b-b919-524d-e1bc-79473d741246/source/512x512bb.jpg,4.5,1054.0,0.0,"3.99, 3.99, 14.99, 14.99, 4.99, 9.99, 3.99, 13.99, 23.99, 13.99","Games, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1919,Building the China Wall HD,https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/52/18/1c/52181cb5-0049-7e57-f4dc-b9f579e411d4/source/512x512bb.jpg,4.5,1204.0,0.0,"4.99, 1.99, 5.99","Games, Entertainment, Strategy, Casual",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1920,Cashsquare \u2014 Business trading game,https://is4-ssl.mzstatic.com/image/thumb/Purple30/v4/bf/7e/72/bf7e724d-d00a-6af7-da43-58218e8a73d4/source/512x512bb.jpg,3.5,53.0,0.0,"9.99, 4.99, 19.99, 49.99, 0.99, 99.99","Games, Simulation, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1921,Plants vs. Zombies\u2122 2,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/d1/f6/d7/d1f6d7dc-dea0-d2b2-7a7d-5708faf2a738/source/512x512bb.jpg,4.5,469562.0,0.0,"4.99, 2.99, 9.99, 9.99, 4.99, 3.99, 3.99, 1.99, 2.99, 3.99","Games, Strategy, Entertainment, Adventure",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1922,Pirate Ring HD,https://is3-ssl.mzstatic.com/image/thumb/Purple71/v4/0f/66/1a/0f661ab3-7b0d-4eee-2165-fedd6ef7e3ba/source/512x512bb.jpg,4.5,15.0,0.0,,"Games, Board, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1923,Sugar Me,https://is1-ssl.mzstatic.com/image/thumb/Purple6/v4/50/76/75/50767518-b23e-02ad-098a-f10c8ad1699a/source/512x512bb.jpg,5.0,9.0,0.0,"0.99, 0.99, 0.99","Games, Casual, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1924,Chaos of Three Kingdoms,https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/87/96/01/879601b4-9511-3e7a-06b3-aa0f00b1d20d/source/512x512bb.jpg,4.0,59.0,0.0,"11.99, 4.99, 0.99, 49.99, 99.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1925,Kingdom Rush Frontiers,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/5b/d0/0b/5bd00b57-423a-286b-853d-db231d815109/source/512x512bb.jpg,4.5,11186.0,1.99,"2.99, 2.99, 6.99, 2.99, 6.99, 6.99, 6.99, 9.99, 2.99, 0.99, 4.99, 2.99, 4.99, 0.99, 4.99","Games, Entertainment, Strategy, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1926,Kingdom Rush Frontiers HD,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/b4/09/53/b4095358-fad4-0a33-39e1-cbcf022e4699/source/512x512bb.jpg,5.0,13708.0,2.99,"2.99, 2.99, 6.99, 2.99, 6.99, 9.99, 6.99, 6.99, 4.99, 2.99, 0.99, 2.99, 0.99, 0.99, 4.99","Games, Action, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1927,1941 Frozen Front,https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/f0/8f/bf/f08fbfb7-1f4c-c949-5f1e-34efe2dc5a57/source/512x512bb.jpg,4.5,574.0,0.0,"9.99, 2.99, 4.99, 18.99, 89.99, 45.99","Games, Entertainment, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1928,Ant Squash,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/19/0f/4f/190f4f83-0782-4673-4734-4361c771eb28/source/512x512bb.jpg,3.5,6.0,0.0,1.99,"Games, Casual, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1929,Crime War - 19 Cash Points,https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/cb/1a/08/cb1a082f-07be-c314-0ae5-347bdc55c2dd/source/512x512bb.jpg,4.0,11.0,0.0,,"Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
1932,Hooda Math Defense,https://is2-ssl.mzstatic.com/image/thumb/Purple5/v4/73/8c/8b/738c8bd0-b54a-f46b-79e5-668d28ecd650/source/512x512bb.jpg,4.0,9.0,0.99,,"Education, Games, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
